0,1,ID,greek_letter,constellation,RA_hour,RA_min,RA_sec,dec_deg,dec_min,dec_sec,magnitude
225.52666666666664,25.008055555555554,5600,omg,Boo,15,2,6.4,25,0,29,4.82
226.27958333333333,-46.948888888888895,5606,pi,Lup,15,5,7.1,-47,3,4,4.82
228.20583333333332,-43.49944444444444,5651,,,15,12,49.4,-44,30,2,4.82
237.80749999999998,35.657222222222224,5901,kap,CrB,15,51,13.8,35,39,26,4.82
245.51791666666668,1.0291666666666666,6093,sig,Ser,16,22,4.3,1,1,45,4.82
252.30874999999997,45.983333333333334,6254,,Her,16,49,14.1,45,59,0,4.82
255.26458333333335,-3.7775,6318,,Oph,17,1,3.5,-4,13,21,4.82
276.33708333333334,-19.458333333333332,6896,,Sgr,18,25,20.9,-20,32,30,4.82
276.49541666666664,65.56361111111111,6945,,Dra,18,25,58.9,65,33,49,4.82
283.59874999999994,71.29722222222222,7180,ups,Dra,18,54,23.7,71,17,50,4.82
299.73791666666665,-25.804444444444446,7618,,Sgr,19,58,57.1,-26,11,44,4.82
304.44625,38.033055555555556,7763,,Cyg,20,17,47.1,38,1,59,4.82
309.63,21.20111111111111,7891,,Vul,20,38,31.2,21,12,4,4.82
320.18958333333336,-39.19027777777778,8151,tet1,Mic,21,20,45.5,-40,48,35,4.82
28.382083333333334,19.295833333333334,545,gam1,Ari,1,53,31.7,19,17,45,4.83
32.12166666666666,37.85916666666667,620,,And,2,8,29.2,37,51,33,4.83
33.305,44.231944444444444,643,,And,2,13,13.2,44,13,55,4.83
79.37083333333334,-33.10472222222222,1743,omi,Col,5,17,29,-34,53,43,4.83
78.43916666666667,-66.81444444444445,1744,tet,Dor,5,13,45.4,-67,11,8,4.83
103.38666666666666,-19.775833333333335,2571,,CMa,6,53,32.8,-20,13,27,4.83
107.2125,-38.344166666666666,2702,,,7,8,51,-39,39,21,4.83
125.34583333333333,-32.94555555555556,3282,,,8,21,23,-33,3,16,4.83
155.58125,-40.35,4080,,,10,22,19.5,-41,39,0,4.83
161.02874999999997,-62.038888888888884,4205,,,10,44,6.9,-63,57,40,4.83
171.15208333333334,-9.140555555555556,4402,eps,Crt,11,24,36.5,-10,51,34,4.83
186.63125,-50.54944444444444,4732,,,12,26,31.5,-51,27,2,4.83
204.36458333333334,36.29472222222222,5127,,CVn,13,37,27.5,36,17,41,4.83
212.59958333333333,25.091666666666665,5304,,Boo,14,10,23.9,25,5,30,4.83
220.28666666666666,13.728333333333333,5477,zet,Boo,14,41,8.8,13,43,42,4.83
240.57375000000002,22.804444444444446,5972,pi,Ser,16,2,17.7,22,48,16,4.83
250.2291666666667,64.58888888888889,6223,,Dra,16,40,55,64,35,20,4.83
267.29333333333335,-30.296666666666667,6628,,,17,49,10.4,-31,42,12,4.83
283.54208333333327,-21.255,7116,nu1,Sgr,18,54,10.1,-22,44,42,4.83
284.265,-4.153888888888889,7149,eta,Sct,18,57,3.6,-5,50,46,4.83
288.88458333333335,-24.743333333333332,7292,psi,Sgr,19,15,32.3,-25,15,24,4.83
303.3245833333333,46.81583333333333,7730,,Cyg,20,13,17.9,46,48,57,4.83
355.4404166666667,-16.18361111111111,8982,,Aqr,23,41,45.7,-17,48,59,4.83
13.75,58.97277777777778,253,ups1,Cas,0,55,0,58,58,22,4.84
22.54625,6.143888888888889,434,mu,Psc,1,30,11.1,6,8,38,4.84
30.977916666666665,42.33083333333334,604,gam2,And,2,3,54.7,42,19,51,4.84
39.89041666666667,-10.127777777777776,781,eps,Cet,2,39,33.7,-11,52,20,4.84
41.38583333333333,-66.38333333333334,837,zet,Hyi,2,45,32.6,-67,37,0,4.84
49.839999999999996,3.370277777777778,996,kap1,Cet,3,19,21.6,3,22,13,4.84
63.48458333333333,9.26361111111111,1311,,Tau,4,13,56.3,9,15,49,4.84
122.11416666666665,51.50666666666667,3173,,Lyn,8,8,27.4,51,30,24,4.84
139.04708333333335,54.02166666666667,3662,,UMa,9,16,11.3,54,1,18,4.84
157.65625,55.980555555555554,4112,,UMa,10,30,37.5,55,58,50,4.84
158.77291666666667,75.71277777777777,4126,,,10,35,5.5,75,42,46,4.84
165.14000000000001,3.6175,4291,,Leo,11,0,33.6,3,37,3,4.84
251.32375,56.78194444444444,6237,,,16,45,17.7,56,46,55,4.84
275.21666666666664,3.377222222222222,6866,,Oph,18,20,52,3,22,38,4.84
281.5183333333333,26.661944444444444,7064,,,18,46,4.4,26,39,43,4.84
316.10083333333336,-18.145,8060,eta,Cap,21,4,24.2,-19,51,18,4.84
331.4195833333333,5.0586111111111105,8413,nu,Peg,22,5,40.7,5,3,31,4.84
29.16708333333333,-21.473333333333333,565,,Cet,1,56,40.1,-22,31,36,4.85
49.99708333333333,65.6525,985,,,3,19,59.3,65,39,9,4.85
114.86375000000001,-37.69166666666667,2961,,,7,39,27.3,-38,18,30,4.85
176.32083333333333,8.258333333333333,4515,xi,Vir,11,45,17,8,15,30,4.85
195.88791666666668,-48.47277777777778,4933,xi1,Cen,13,3,33.1,-49,31,38,4.85
198.01291666666665,-36.19694444444445,4979,,,13,12,3.1,-37,48,11,4.85
245.52375,30.892222222222223,6103,xi,CrB,16,22,5.7,30,53,32,4.85
248.15083333333337,11.488055555555555,6159,,Her,16,32,36.2,11,29,17,4.85
340.87499999999994,-40.58555555555556,8644,ro,Gru,22,43,30,-41,24,52,4.85
341.4075,-52.5,8655,eta,Gru,22,45,37.8,-53,30,0,4.85
346.65333333333336,59.419999999999995,8797,,Cas,23,6,36.8,59,25,12,4.85
18.9425,-67.1238888888889,377,kap,Tuc,1,15,46.2,-68,52,34,4.86
38.968333333333334,5.593333333333333,754,nu,Cet,2,35,52.4,5,35,36,4.86
57.14916666666666,-36.379444444444445,1190,,,3,48,35.8,-37,37,14,4.86
63.598333333333336,-9.743611111111111,1318,,Eri,4,14,23.6,-10,15,23,4.86
65.38791666666667,46.49888888888889,1350,,Per,4,21,33.1,46,29,56,4.86
85.32375,16.53388888888889,1946,,Tau,5,41,17.7,16,32,2,4.86
87.25375,24.5675,2002,,Tau,5,49,0.9,24,34,3,4.86
112.46416666666667,-22.975555555555555,2874,,,7,29,51.4,-23,1,28,4.86
128.83166666666668,-57.990833333333335,3414,,,8,35,19.6,-58,0,33,4.86
130.60583333333332,-52.88611111111111,3467,,,8,42,25.4,-53,6,50,4.86
161.71333333333337,-63.61666666666667,4222,,,10,46,51.2,-64,23,0,4.86
186.62875000000003,-62.8775,4729,,,12,26,30.9,-63,7,21,4.86
214.93791666666667,16.306944444444444,5370,,Boo,14,19,45.1,16,18,25,4.86
220.41125,8.161666666666667,5480,,Boo,14,41,38.7,8,9,42,4.86
229.41166666666666,-62.38944444444444,5666,eps,Cir,15,17,38.8,-63,36,38,4.86
269.19708333333335,-43.657777777777774,6675,,,17,56,47.3,-44,20,32,4.86
296.59,-18.238888888888887,7515,,Sgr,19,46,21.6,-19,45,40,4.86
312.2341666666666,46.11416666666667,7977,,Cyg,20,48,56.2,46,6,51,4.86
349.43583333333333,49.015277777777776,8860,,And,23,17,44.6,49,0,55,4.86
359.66791666666666,-2.443888888888889,9067,,Psc,23,58,40.3,-3,33,22,4.86
34.263333333333335,34.224444444444444,660,del,Tri,2,17,3.2,34,13,28,4.87
88.27833333333332,-32.19861111111111,2056,lam,Col,5,53,6.8,-33,48,5,4.87
101.55875,59.44166666666666,2470,,Lyn,6,46,14.1,59,26,30,4.87
116.53083333333333,18.51,3003,,Gem,7,46,7.4,18,30,36,4.87
152.23416666666665,-50.18888888888889,3990,,,10,8,56.2,-51,48,40,4.87
169.54541666666668,31.529166666666665,4374,xi,UMa,11,18,10.9,31,31,45,4.87
191.28250000000003,45.44027777777777,4846,,,12,45,7.8,45,26,25,4.87
199.30416666666667,-65.21638888888889,5002,,,13,17,13,-66,47,1,4.87
239.54708333333335,-13.720555555555555,5941,,Lib,15,58,11.3,-14,16,46,4.87
256.2054166666666,-33.87694444444445,6334,,,17,4,49.3,-34,7,23,4.87
263.06625,55.172777777777775,6555,nu2,Dra,17,32,15.9,55,10,22,4.87
265.8570833333333,-20.316666666666666,6595,,Oph,17,43,25.7,-21,41,0,4.87
281.0804166666667,-34.35777777777778,7029,,,18,44,19.3,-35,38,32,4.87
284.61499999999995,-51.06166666666667,7134,lam,Tel,18,58,27.6,-52,56,18,4.87
284.68041666666664,-36.89277777777777,7152,eps,CrA,18,58,43.3,-37,6,26,4.87
356.7641666666667,58.651944444444446,9008,tau,Cas,23,47,3.4,58,39,7,4.87
47.984583333333326,74.39361111111111,932,,,3,11,56.3,74,23,37,4.88
49.59208333333333,-21.488611111111112,994,,Eri,3,18,22.1,-22,30,41,4.88
78.35666666666667,38.48444444444444,1689,mu,Aur,5,13,25.6,38,29,4,4.88
130.43,-14.056666666666667,3441,,Hya,8,41,43.2,-15,56,36,4.88
148.55083333333334,-24.068055555555553,3919,,,9,54,12.2,-25,55,55,4.88
176.6291666666667,-39.499722222222225,4523,,,11,46,31,-40,30,1,4.88
190.47083333333333,10.235555555555555,4828,ro,Vir,12,41,53,10,14,8,4.88
269.4483333333333,-40.28388888888889,6682,,,17,57,47.6,-41,42,58,4.88
309.39666666666665,-60.47,7859,ro,Pav,20,37,35.2,-61,31,48,4.88
359.75166666666667,55.755,9071,sig,Cas,23,59,0.4,55,45,18,4.88
2.815833333333333,-14.531944444444445,33,,Cet,0,11,15.8,-15,28,5,4.89
12.208333333333334,50.968333333333334,223,nu,Cas,0,48,50,50,58,6,4.89
36.48708333333333,-11.709444444444445,708,ro,Cet,2,25,56.9,-12,17,26,4.89
38.46083333333333,-27.767500000000002,749,omg,For,2,33,50.6,-28,13,57,4.89
48.725,21.044444444444448,972,zet,Ari,3,14,54,21,2,40,4.89
67.96916666666667,0.04416666666666667,1437,,Eri,4,31,52.6,0,2,39,4.89
81.90833333333333,21.936944444444446,1810,,Tau,5,27,38,21,56,13,4.89
108.30541666666666,-44.816944444444445,2746,,,7,13,13.3,-45,10,59,4.89
129.92708333333334,-28.438888888888886,3433,zet,Pyx,8,39,42.5,-29,33,40,4.89
133.88124999999997,-26.318055555555553,3556,del,Pyx,8,55,31.5,-27,40,55,4.89
136.49291666666667,5.0922222222222215,3613,omg,Hya,9,5,58.3,5,5,32,4.89
157.84083333333334,-52.28444444444444,4134,,,10,31,21.8,-53,42,56,4.89
159.30708333333334,-26.587222222222223,4162,,,10,37,13.7,-27,24,46,4.89
240.85000000000002,-37.3975,5967,,,16,3,24,-38,36,9,4.89
280.88,-7.724722222222223,7032,eps,Sct,18,43,31.2,-8,16,31,4.89
296.06875,37.35444444444445,7517,,Cyg,19,44,16.5,37,21,16,4.89
309.18125000000003,-1.450277777777778,7873,,Aql,20,36,43.5,-2,32,59,4.89
312.37041666666664,-45.77305555555555,7952,zet,Ind,20,49,28.9,-46,13,37,4.89
339.815,39.05027777777777,8622,,Lac,22,39,15.6,39,3,1,4.89
20.584583333333335,45.528888888888886,390,xi,And,1,22,20.3,45,31,44,4.9
21.404583333333335,-13.40111111111111,412,,Cet,1,25,37.1,-14,35,56,4.9
85.61916666666666,1.4747222222222223,1963,,Ori,5,42,28.6,1,28,29,4.9
94.99791666666667,-1.0555555555555556,2275,,,6,19,59.5,-2,56,40,4.9
104.40416666666667,45.094166666666666,2585,,Lyn,6,57,37,45,5,39,4.9
193.33041666666665,21.240277777777777,4894,,Com,12,53,19.3,21,14,25,4.9
195.06833333333333,30.785,4924,,Com,13,0,16.4,30,47,6,4.9
249.68625,48.92833333333333,6200,,Her,16,38,44.7,48,55,42,4.9
254.00666666666666,65.13472222222222,6315,,Dra,16,56,1.6,65,8,5,4.9
263.04333333333335,55.18416666666666,6554,nu1,Dra,17,32,10.4,55,11,3,4.9
293.8033333333333,-47.90083333333333,7424,iot,Tel,19,35,12.8,-48,5,57,4.9
312.4916666666667,-32.22,7965,alf,Mic,20,49,58,-33,46,48,4.9
329.16291666666666,63.62583333333333,8383,,,21,56,39.1,63,37,33,4.9
343.8066666666667,8.816111111111113,8717,ro,Peg,22,55,13.6,8,48,58,4.9
72.47749999999999,37.48833333333334,1533,,,4,49,54.6,37,29,18,4.91
87.38708333333332,12.651111111111112,2010,,Tau,5,49,32.9,12,39,4,4.91
114.79125,34.58444444444444,2930,omi,Gem,7,39,9.9,34,35,4,4.91
145.55999999999997,-22.084444444444447,3862,,,9,42,14.4,-23,54,56,4.91
159.64541666666665,-15.123333333333333,4171,phi3,Hya,10,38,34.9,-16,52,36,4.91
171.98416666666665,2.8561111111111113,4418,tau,Leo,11,27,56.2,2,51,22,4.91
177.96333333333334,-64.79388888888889,4549,,,11,51,51.2,-65,12,22,4.91
179.90541666666667,-77.77833333333334,4583,eps,Cha,11,59,37.3,-78,13,18,4.91
192.67125000000001,-32.00083333333333,4874,,,12,50,41.1,-33,59,57,4.91
207.42791666666668,21.264166666666668,5201,,Boo,13,49,42.7,21,15,51,4.91
212.70999999999998,-15.698055555555555,5301,,,14,10,50.4,-16,18,7,4.91
214.55666666666667,-80.9925,5303,eta,Aps,14,18,13.6,-81,0,27,4.91
228.655,-30.480833333333333,5660,,Lup,15,14,37.2,-31,31,9,4.91
247.1170833333333,-69.91555555555556,6098,zet,TrA,16,28,28.1,-70,5,4,4.91
248.52,-43.95472222222222,6155,mu,Nor,16,34,4.8,-44,2,43,4.91
256.34416666666664,12.740833333333333,6355,,Her,17,5,22.6,12,44,27,4.91
307.4120833333334,-1.1144444444444446,7831,,Aql,20,29,38.9,-2,53,8,4.91
311.21833333333336,25.270833333333332,7939,,Vul,20,44,52.4,25,16,15,4.91
323.69374999999997,38.534166666666664,8255,,Cyg,21,34,46.5,38,32,3,4.91
352.50791666666663,58.549166666666665,8926,,,23,30,1.9,58,32,57,4.91
40.562083333333334,40.193888888888885,788,,Per,2,42,14.9,40,11,38,4.92
75.35624999999999,-19.948055555555555,1621,,,5,1,25.5,-20,3,7,4.92
93.01375,16.130555555555556,2198,,Ori,6,12,3.3,16,7,50,4.92
107.55666666666667,-3.7627777777777776,2701,,Mon,7,10,13.6,-4,14,14,4.92
134.24291666666667,-58.77055555555555,3582,,,8,56,58.3,-59,13,46,4.92
198.56125,-58.89666666666667,4989,,,13,14,14.7,-59,6,12,4.92
198.42874999999998,40.15277777777778,4997,,,13,13,42.9,40,9,10,4.92
215.65375,-57.54055555555555,5371,,,14,22,36.9,-58,27,34,4.92
221.24624999999997,-34.80805555555556,5489,,,14,44,59.1,-35,11,31,4.92
241.35999999999996,-18.198055555555555,5985,bet2,Sco,16,5,26.4,-19,48,7,4.92
298.9070833333334,52.43888888888888,7619,psi,Cyg,19,55,37.7,52,26,20,4.92
311.7945833333334,34.37416666666667,7956,,,20,47,10.7,34,22,27,4.92
332.53625,-31.451388888888886,8447,tau,PsA,22,10,8.7,-32,32,55,4.92
62.710416666666674,-40.006388888888885,1302,del,Hor,4,10,50.5,-41,59,37,4.93
65.1025,34.56666666666667,1343,,Per,4,20,24.6,34,34,0,4.93
91.24583333333332,-15.515555555555556,2148,,Lep,6,4,59,-16,29,4,4.93
99.65666666666667,-47.77972222222222,2462,,,6,38,37.6,-48,13,13,4.93
105.97375,-48.41611111111111,2672,,,7,3,53.7,-49,35,2,4.93
119.93375,-2.320277777777778,3122,,Mon,7,59,44.1,-3,40,47,4.93
132.44875,-44.69222222222223,3520,,,8,49,47.7,-45,18,28,4.93
157.75833333333335,-72.77833333333334,4142,,,10,31,2,-73,13,18,4.93
195.1820833333333,56.36638888888889,4931,,UMa,13,0,43.7,56,21,59,4.93
225.24291666666667,-7.481111111111111,5586,del,Lib,15,0,58.3,-8,31,8,4.93
226.82500000000002,24.86916666666667,5634,,Boo,15,7,18,24,52,9,4.93
242.99958333333333,-9.935833333333333,6031,psi,Sco,16,11,59.9,-10,3,51,4.93
283.30625,50.70805555555556,7137,,,18,53,13.5,50,42,29,4.93
289.40833333333336,-17.046944444444446,7304,,Sgr,19,17,38,-18,57,11,4.93
302.35625,36.83972222222222,7708,,Cyg,20,9,25.5,36,50,23,4.93
355.9975,29.361666666666668,8997,,Peg,23,43,59.4,29,21,42,4.93
10.866666666666667,47.02472222222222,184,pi,Cas,0,43,28,47,1,29,4.94
25.144583333333333,40.57694444444445,477,tau,And,1,40,34.7,40,34,37,4.94
33.0925,30.303055555555556,642,,Tri,2,12,22.2,30,18,11,4.94
44.765,35.183055555555555,882,,Per,2,59,3.6,35,10,59,4.94
79.81875,22.09638888888889,1739,,Tau,5,19,16.5,22,5,47,4.94
90.45958333333333,-9.401944444444444,2128,,Mon,6,1,50.3,-10,35,53,4.94
113.91541666666666,-51.46611111111111,2934,,,7,35,39.7,-52,32,2,4.94
120.87916666666669,27.79416666666667,3149,chi,Gem,8,3,31,27,47,39,4.94
138.90291666666667,-37.43,3682,,,9,15,36.7,-38,34,12,4.94
148.71708333333333,-18.990555555555556,3923,,,9,54,52.1,-19,0,34,4.94
166.33291666666668,-26.706666666666663,4314,chi1,Hya,11,5,19.9,-27,17,36,4.94
175.22333333333333,-61.91027777777778,4499,,,11,40,53.6,-62,5,23,4.94
188.68291666666667,70.02166666666666,4795,,Dra,12,34,43.9,70,1,18,4.94
190.48583333333335,-58.31444444444445,4823,,,12,41,56.6,-59,41,8,4.94
192.92416666666668,27.540555555555557,4883,,Com,12,51,41.8,27,32,26,4.94
203.5325,3.658888888888889,5105,,Vir,13,34,7.8,3,39,32,4.94
220.18124999999998,16.418333333333333,5475,pi1,Boo,14,40,43.5,16,25,6,4.94
221.5,-24.556944444444444,5497,,Hya,14,46,0,-25,26,35,4.94
222.75375,-1.7008333333333334,5535,,Lib,14,51,0.9,-2,17,57,4.94
231.04916666666665,-9.677777777777777,5723,eps,Lib,15,24,11.8,-10,19,20,4.94
243.36916666666664,-53.36944444444445,6024,kap,Nor,16,13,28.6,-54,37,50,4.94
343.0083333333333,43.3125,8699,,Lac,22,52,2,43,18,45,4.94
344.10791666666665,49.73361111111111,8726,,,22,56,25.9,49,44,1,4.94
351.73291666666665,1.2555555555555555,8911,kap,Psc,23,26,55.9,1,15,20,4.94
50.360416666666666,43.32972222222222,1002,,Per,3,21,26.5,43,19,47,4.95
64.315,20.578611111111112,1329,omg2,Tau,4,17,15.6,20,34,43,4.95
65.08833333333334,27.350833333333334,1348,phi,Tau,4,20,21.2,27,21,3,4.95
74.81375,37.890277777777776,1592,omg,Aur,4,59,15.3,37,53,25,4.95
85.21083333333334,-0.8711111111111111,1952,,,5,40,50.6,-1,7,44,4.95
104.06666666666666,-47.278888888888886,2608,,,6,56,16,-48,43,16,4.95
109.66791666666667,-23.44111111111111,2781,,CMa,7,18,40.3,-24,33,32,4.95
184.08541666666667,23.94527777777778,4667,,Com,12,16,20.5,23,56,43,4.95
186.6,27.268055555555556,4733,,Com,12,26,24,27,16,5,4.95
187.5275,69.20111111111112,4765,,Dra,12,30,6.6,69,12,4,4.95
197.26333333333335,-22.881944444444443,4958,psi,Hya,13,9,3.2,-23,7,5,4.95
239.44708333333332,54.749722222222225,5960,,,15,57,47.3,54,44,59,4.95
244.37583333333333,75.75527777777778,6116,eta,UMi,16,17,30.2,75,45,19,4.95
298.96500000000003,38.486666666666665,7613,,Cyg,19,55,51.6,38,29,12,4.95
303.56875,15.1975,7724,ro,Aql,20,14,16.5,15,11,51,4.95
307.5141666666667,48.95166666666667,7844,omg1,Cyg,20,30,3.4,48,57,6,4.95
356.50833333333327,46.42027777777778,9003,psi,And,23,46,2,46,25,13,4.95
18.79625,-44.468333333333334,370,nu,Phe,1,15,11.1,-45,31,54,4.96
25.44625,42.61361111111111,483,,,1,41,47.1,42,36,49,4.96
81.18666666666667,1.846388888888889,1789,psi1,Ori,5,24,44.8,1,50,47,4.96
112.76875,82.41166666666668,2742,,,7,31,4.5,82,24,42,4.96
110.55624999999999,-18.983333333333334,2812,,,7,22,13.5,-19,1,0,4.96
115.09625,-14.73638888888889,2959,,,7,40,23.1,-15,15,49,4.96
185.08708333333334,3.3125,4695,,Vir,12,20,20.9,3,18,45,4.96
235.07,-22.181944444444444,5824,,Lib,15,40,16.8,-23,49,5,4.96
232.85291666666666,77.34916666666666,5826,tet,UMi,15,31,24.7,77,20,57,4.96
250.39291666666665,-16.257777777777775,6196,,,16,41,34.3,-17,44,32,4.96
270.37624999999997,21.595555555555553,6730,,Her,18,1,30.3,21,35,44,4.96
275.07416666666666,21.961388888888887,6868,,Her,18,20,17.8,21,57,41,4.96
277.93874999999997,-44.085,6934,del1,Tel,18,31,45.3,-45,54,54,4.96
294.2225,-6.9725,7446,kap,Aql,19,36,53.4,-7,1,39,4.96
297.7666666666667,22.610000000000003,7565,,Vul,19,51,4,22,36,36,4.96
298.98,58.846111111111114,7633,,,19,55,55.2,58,50,46,4.96
55.59375000000001,33.965,1123,,Per,3,42,22.5,33,57,54,4.97
60.325833333333335,-60.92111111111111,1266,iot,Ret,4,1,18.2,-61,4,44,4.97
67.10958333333335,16.359722222222224,1407,,Tau,4,28,26.3,16,21,35,4.97
88.87416666666667,-36.87916666666666,2087,xi,Col,5,55,29.8,-37,7,15,4.97
142.98625,11.299722222222222,3782,xi,Leo,9,31,56.7,11,17,59,4.97
202.42791666666665,-22.71888888888889,5080,,,13,29,42.7,-23,16,52,4.97
207.4675,-17.865833333333335,5196,,Vir,13,49,52.2,-18,8,3,4.97
217.04291666666666,-28.508333333333333,5407,,Hya,14,28,10.3,-29,29,30,4.97
272.97541666666666,31.405277777777776,6815,,Her,18,11,54.1,31,24,19,4.97
291.03125,29.62138888888889,7372,,Cyg,19,24,7.5,29,37,17,4.97
301.84625,-51.119166666666665,7673,xi,Tel,20,7,23.1,-52,52,51,4.97
24.837083333333332,44.38611111111111,469,chi,And,1,39,20.9,44,23,10,4.98
32.35541666666666,25.94,623,,Ari,2,9,25.3,25,56,24,4.98
52.0125,49.062777777777775,1034,,,3,28,3,49,3,46,4.98
94.47874999999999,61.515277777777776,2215,,Lyn,6,17,54.9,61,30,55,4.98
113.44916666666666,-13.476111111111111,2902,,,7,33,47.8,-14,31,26,4.98
118.37375,26.765833333333333,3067,phi,Gem,7,53,29.7,26,45,57,4.98
130.00583333333333,-11.524444444444445,3431,,Hya,8,40,1.4,-12,28,32,4.98
177.48458333333332,-69.77444444444444,4538,,,11,49,56.3,-70,13,32,4.98
184.12541666666667,33.061388888888885,4668,,,12,16,30.1,33,3,41,4.98
202.10708333333335,13.778611111111111,5072,,Vir,13,28,25.7,13,46,43,4.98
203.69875,37.1825,5110,,,13,34,47.7,37,10,57,4.98
240.36083333333335,29.851111111111113,5971,iot,CrB,16,1,26.6,29,51,4,4.98
244.2533333333334,-49.93194444444444,6058,gam1,Nor,16,17,0.8,-50,4,5,4.98
255.78250000000003,14.091944444444445,6337,,,17,3,7.8,14,5,31,4.98
272.9304166666667,-22.29888888888889,6801,,Sgr,18,11,43.3,-23,42,4,4.98
283.7791666666667,-21.32861111111111,7120,nu2,Sgr,18,55,7,-22,40,17,4.98
284.0604166666667,4.201944444444445,7142,tet2,Ser,18,56,14.5,4,12,7,4.98
285.00333333333333,32.14555555555555,7192,lam,Lyr,19,0,0.8,32,8,44,4.98
349.74,-8.389444444444445,8865,psi3,Aqr,23,18,57.6,-9,36,38,4.98
351.20916666666665,62.283055555555556,8904,,Cas,23,24,50.2,62,16,59,4.98
353.48791666666665,31.325555555555557,8943,,Peg,23,33,57.1,31,19,32,4.98
1.125,-9.490277777777777,9103,,Cet,0,4,30,-10,30,35,4.98
20.02,58.23166666666667,382,phi,Cas,1,20,4.8,58,13,54,4.99
28.99958333333333,68.68527777777778,548,omg,Cas,1,55,59.9,68,41,7,4.99
44.69916666666667,-63.928888888888885,909,bet,Hor,2,58,47.8,-64,4,16,4.99
81.16291666666666,37.385555555555555,1773,sig,Aur,5,24,39.1,37,23,8,4.99
81.10583333333334,17.383333333333333,1780,,Tau,5,24,25.4,17,23,0,4.99
102.71791666666665,-33.632777777777775,2549,,,6,50,52.3,-34,22,2,4.99
107.91375000000001,39.32055555555556,2696,,Aur,7,11,39.3,39,19,14,4.99
111.41166666666668,9.276111111111112,2828,eps,CMi,7,25,38.8,9,16,34,4.99
115.75166666666667,58.71027777777778,2946,,Lyn,7,43,0.4,58,42,37,4.99
127.36458333333333,-43.275,3359,,,8,29,27.5,-44,43,30,4.99
156.03250000000003,65.56638888888888,4072,,,10,24,7.8,65,33,59,4.99
155.74208333333334,-65.09833333333333,4089,,,10,22,58.1,-66,54,6,4.99
165.18625,6.101388888888889,4294,,Leo,11,0,44.7,6,6,5,4.99
186.74708333333336,26.825555555555557,4738,,Com,12,26,59.3,26,49,32,4.99
239.87583333333333,-40.255833333333335,5943,,,15,59,30.2,-41,44,39,4.99
275.97666666666663,58.800555555555555,6923,,Dra,18,23,54.4,58,48,2,4.99
288.4795833333333,57.705000000000005,7309,,Dra,19,13,55.1,57,42,18,4.99
293.64500000000004,19.773333333333333,7437,,Vul,19,34,34.8,19,46,24,4.99
296.60625,33.72777777777778,7534,,Cyg,19,46,25.5,33,43,40,4.99
301.08124999999995,-31.94388888888889,7659,,,20,4,19.5,-32,3,22,4.99
303.6329166666667,36.80638888888888,7736,,Cyg,20,14,31.9,36,48,23,4.99
332.10791666666665,-33.95611111111111,8433,ups,PsA,22,8,25.9,-34,2,38,4.99
25.680833333333332,-2.309722222222222,500,,,1,42,43.4,-3,41,25,5
55.562083333333334,-30.061666666666667,1134,del,For,3,42,14.9,-31,56,18,5
59.284166666666664,61.10888888888889,1205,,,3,57,8.2,61,6,32,5
76.66916666666667,51.59777777777778,1637,,Aur,5,6,40.6,51,35,52,5
76.8625,18.645,1656,,Tau,5,7,27,18,38,42,5
80.70791666666666,3.5444444444444443,1770,,Ori,5,22,49.9,3,32,40,5
88.71125,55.706944444444446,2029,xi,Aur,5,54,50.7,55,42,25,5
104.0275,-13.956388888888888,2593,mu,CMa,6,56,6.6,-14,2,37,5
105.72749999999999,-3.7608333333333333,2648,,Mon,7,2,54.6,-4,14,21,5
108.3425,16.15888888888889,2717,,Gem,7,13,22.2,16,9,32,5
137.76791666666665,-43.132222222222225,3654,,,9,11,4.3,-44,52,4,5
144.3025,6.835833333333333,3827,,Leo,9,37,12.6,6,50,9,5
160.76666666666668,69.0761111111111,4181,,,10,43,4,69,4,34,5
170.80208333333331,-35.835,4396,,,11,23,12.5,-36,9,54,5
184.74875,-54.856944444444444,4682,,,12,18,59.7,-55,8,35,5
230.53416666666666,-46.07222222222222,5698,nu1,Lup,15,22,8.2,-47,55,40,5
240.83541666666667,-24.13472222222222,5969,,,16,3,20.5,-25,51,55,5
242.01833333333332,17.046944444444446,6008,kap,Her,16,8,4.4,17,2,49,5
260.0783333333333,18.056944444444444,6452,,,17,20,18.8,18,3,25,5
271.8695833333333,43.461666666666666,6791,,,18,7,28.7,43,27,42,5
297.2441666666667,19.141944444444444,7546,zet,Sge,19,48,58.6,19,8,31,5
319.6125,43.94611111111111,8154,,Cyg,21,18,27,43,56,46,5
345.02083333333337,56.94555555555555,8752,,,23,0,5,56,56,44,5
354.9458333333333,-13.778333333333332,8968,omg1,Aqr,23,39,47,-14,13,18,5
359.39666666666665,-63.70138888888889,9062,eta,Tuc,23,57,35.2,-64,17,55,5
123.33291666666666,-14.211666666666666,3229,,Pup,8,13,19.9,-15,47,18,5.01
246.99499999999998,68.76805555555555,6161,,Dra,16,27,58.8,68,46,5,5.01
170.70625,43.48277777777778,4392,,UMa,11,22,49.5,43,28,58,5.03
